,Model_Source,AF3_Dir,AF3_PDB,Bound_Unbound,Native_Dir,Native_PDB,H3_local_RMSD,ocd,frh_rms,h1_rms,h2_rms,h3_rms,frl_rms,l1_rms,l2_rms,l3_rms,Protein_type,PDB_short,Seed,Model,DockQ_Classification,h3_len,h3_length,AF2_Dir,AF2_PDB
842,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xcz_1_seed1/,renum_fv_fold_7xcz_1_seed1_model_0.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7xcz_1.pdb,2.0660924911499023,10.345380018783572,0.5680789781377479,0.430105255168261,0.6391055929554439,2.222891032813502,0.4869944542600737,1.6334879122605697,0.7274353169718878,0.8095097401097158,antibody,7xcz_1.pdb,1.0,0.0,Incorrect,8,short,,
843,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xcz_1_seed1/,renum_fv_fold_7xcz_1_seed1_model_2.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7xcz_1.pdb,2.0758657455444336,9.1694289964257,0.5414220689010492,0.4949712646499947,0.5992390758877041,2.819421860324723,0.4781320999847006,1.6397426519582443,0.7056049869798775,0.7124667386863941,antibody,7xcz_1.pdb,1.0,2.0,Incorrect,8,short,,
844,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xcz_1_seed1/,renum_fv_fold_7xcz_1_seed1_model_3.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7xcz_1.pdb,2.118734359741211,9.20364215016727,0.5317685161004768,0.4352121875316941,0.5261227603912783,2.397677554586919,0.469675978225982,1.6100349803570917,0.7204817423643344,0.7095681484107996,antibody,7xcz_1.pdb,1.0,3.0,Incorrect,8,short,,
845,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7tcq_1_seed2/,renum_fv_fold_7tcq_1_seed2_model_3.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7tcq_1.pdb,0.354195237159729,3.3126617025764395,0.2791852928521331,0.2312309920244185,0.3524888194797469,0.7265224798460398,0.2298169111222026,0.2497050953092708,0.1507782215181317,0.5925753329015362,antibody,7tcq_1.pdb,2.0,3.0,High,9,short,,
846,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7tcq_1_seed2/,renum_fv_fold_7tcq_1_seed2_model_0.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7tcq_1.pdb,0.35620734095573425,2.19336725779364,0.2720134979373482,0.2308388065989629,0.401409276931435,0.5941461532186102,0.2281942244673295,0.2524043704165266,0.1801540264032104,0.5160240630806571,antibody,7tcq_1.pdb,2.0,0.0,High,9,short,,
847,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7tcq_1_seed2/,renum_fv_fold_7tcq_1_seed2_model_1.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7tcq_1.pdb,0.36307358741760254,2.686937119825525,0.4668766314173315,0.228332708715326,0.4185131217466629,0.7541620665267506,0.2349436832413318,0.2808178934666308,0.1852239175257755,0.6219636498176433,antibody,7tcq_1.pdb,2.0,1.0,High,9,short,,
848,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7tcq_1_seed2/,renum_fv_fold_7tcq_1_seed2_model_4.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7tcq_1.pdb,0.3226240873336792,3.0886295661756056,0.2967460089785841,0.2551887393059919,0.4336092269955773,0.6995344160276384,0.2220287834019106,0.217204241489568,0.1504514423680196,0.4927136414314537,antibody,7tcq_1.pdb,2.0,4.0,High,9,short,,
849,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7tcq_1_seed2/,renum_fv_fold_7tcq_1_seed2_model_2.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7tcq_1.pdb,0.3048570156097412,2.2649319846883382,0.5548464600141916,0.2431376385721701,0.6427058138685285,0.9409779084321642,0.2063983660720276,0.219228415656719,0.1511207129158345,0.4068851079528965,antibody,7tcq_1.pdb,2.0,2.0,High,9,short,,
850,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7u0a_0_seed1/,renum_fv_fold_7u0a_0_seed1_model_3.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7u0a_0.pdb,2.014911651611328,1.996344494193104,0.5412182254100453,0.765367550285129,1.3426030485048728,4.481518632042633,0.361457742168245,0.2450624894424992,0.3153753182389348,0.3439623873407572,antibody,7u0a_0.pdb,1.0,3.0,Incorrect,15,medium,,
851,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7u0a_0_seed1/,renum_fv_fold_7u0a_0_seed1_model_4.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7u0a_0.pdb,1.9939378499984741,1.8692731987990427,0.5481764241119182,0.7688285107162242,1.3589479477197703,4.498491080433033,0.3710633818007982,0.2544982995273468,0.3101490282685168,0.3025767088917709,antibody,7u0a_0.pdb,1.0,4.0,Acceptable,15,medium,,
852,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7u0a_0_seed1/,renum_fv_fold_7u0a_0_seed1_model_2.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7u0a_0.pdb,1.975435495376587,2.420081616023838,0.5364596968672415,0.7608035104867298,1.329445419593284,4.458921081331691,0.4020343258581129,0.2475991148723791,0.3247094282450989,0.3634264732161456,antibody,7u0a_0.pdb,1.0,2.0,Incorrect,15,medium,,
853,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7u0a_0_seed1/,renum_fv_fold_7u0a_0_seed1_model_0.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7u0a_0.pdb,1.9855819940567017,1.9193876454535668,0.5377225450311895,0.7517036815137284,1.3114605971301074,4.417230810880409,0.3739647827209086,0.2452605760155627,0.3373295061436692,0.3595587799131674,antibody,7u0a_0.pdb,1.0,0.0,Incorrect,15,medium,,
854,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7u0a_0_seed1/,renum_fv_fold_7u0a_0_seed1_model_1.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7u0a_0.pdb,1.9796732664108276,1.8956289257880343,0.5609891031314486,0.7662807799472691,1.3767513204625943,4.546657378464205,0.3542427243638734,0.2378295908222787,0.3021300594155434,0.4014734900986369,antibody,7u0a_0.pdb,1.0,1.0,Incorrect,15,medium,,
855,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8g2m_0_seed3/,renum_fv_fold_8g2m_0_seed3_model_4.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8g2m_0.pdb,0.17246992886066437,2.922559350139314,0.3663897566223062,0.2774484092891631,0.9804011370248932,0.8685678311033931,0.4120768527753977,1.4913490024248224,0.2428325328780793,0.441372000878979,antibody,8g2m_0.pdb,3.0,4.0,Acceptable,12,medium,,
856,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8g2m_0_seed3/,renum_fv_fold_8g2m_0_seed3_model_3.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8g2m_0.pdb,0.1225762739777565,3.1229771614013577,0.3759050573574444,0.2874701119775339,0.9733837920443528,0.7417273311648913,0.4762467527963619,1.4778523637696144,0.2371684654116709,0.8894099616175155,antibody,8g2m_0.pdb,3.0,3.0,Acceptable,12,medium,,
857,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8g2m_0_seed3/,renum_fv_fold_8g2m_0_seed3_model_2.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8g2m_0.pdb,0.126286119222641,3.086974460453828,0.3412227676619112,0.2086726809370901,0.9677634664805858,0.6774289524921722,0.4940913865122753,1.4758975521038802,0.2113834785030732,0.7190913617394774,antibody,8g2m_0.pdb,3.0,2.0,Acceptable,12,medium,,
858,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8g2m_0_seed3/,renum_fv_fold_8g2m_0_seed3_model_1.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8g2m_0.pdb,0.14595605432987213,2.323730218549564,0.371178009027746,0.2916626084409305,0.9662631242528524,0.9129906033551884,0.4867140367312192,1.4824192353356962,0.2097331925130604,0.5441411212966427,antibody,8g2m_0.pdb,3.0,1.0,Acceptable,12,medium,,
859,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8g2m_0_seed3/,renum_fv_fold_8g2m_0_seed3_model_0.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8g2m_0.pdb,0.17048923671245575,4.580357615252488,0.3698599598261446,0.226224776070661,0.9609660409500128,0.6412751196235779,0.4914781018800988,1.5257026189894878,0.2698035469303428,0.8918701539380186,antibody,8g2m_0.pdb,3.0,0.0,Acceptable,12,medium,,
860,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ds5_0_seed1/,renum_fv_fold_8ds5_0_seed1_model_1.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8ds5_0.pdb,0.23312559723854065,1.6029539264379704,0.1687032412733585,0.4762170795830505,0.364452810846711,0.5192558834497396,0.2637798458506664,0.746860812732982,0.2779094583280166,0.2709625469406619,antibody,8ds5_0.pdb,1.0,1.0,Incorrect,9,short,,
861,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ds5_0_seed1/,renum_fv_fold_8ds5_0_seed1_model_0.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8ds5_0.pdb,0.2608451247215271,1.393870985478085,0.1742731214516504,0.4724103532386967,0.455268140281347,0.5175693496900231,0.2658910521279405,0.8214184271784919,0.3321444845212463,0.3874513445407752,antibody,8ds5_0.pdb,1.0,0.0,Incorrect,9,short,,
862,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ds5_0_seed1/,renum_fv_fold_8ds5_0_seed1_model_4.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8ds5_0.pdb,0.26200494170188904,1.548722216700282,0.1741947138787706,0.4067279371849853,0.3273976931276614,0.5341476559404867,0.264285708776308,0.7847071636515276,0.2895382409579485,0.3508010078330139,antibody,8ds5_0.pdb,1.0,4.0,Incorrect,9,short,,
863,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ds5_0_seed1/,renum_fv_fold_8ds5_0_seed1_model_2.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8ds5_0.pdb,0.22237545251846313,1.4074698101008425,0.1769019981651074,0.4088271922831574,0.3554844234538751,0.4795372446942534,0.2734536761995911,0.7513014339445598,0.3077934946237191,0.2645119229054948,antibody,8ds5_0.pdb,1.0,2.0,Incorrect,9,short,,
864,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ds5_0_seed1/,renum_fv_fold_8ds5_0_seed1_model_3.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8ds5_0.pdb,0.21656158566474915,2.002234825755051,0.1778437208241976,0.4664603111488611,0.4173987414520642,0.5824859274256708,0.2794347284644136,0.7676107943515297,0.3253658723435382,0.3491655706032521,antibody,8ds5_0.pdb,1.0,3.0,Incorrect,9,short,,
865,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxt_0_seed3/,renum_fv_fold_8dxt_0_seed3_model_2.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8dxt_0.pdb,0.6690831780433655,2.930584946684121,0.2681516128816824,0.4381940351790789,0.2824966275179551,0.9843429481078412,0.3473425990944465,0.323347693330636,0.2388631625179402,0.9354834972808288,antibody,8dxt_0.pdb,3.0,2.0,Incorrect,16,medium,,
866,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxt_0_seed3/,renum_fv_fold_8dxt_0_seed3_model_0.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8dxt_0.pdb,1.8178099393844604,2.516691131778335,0.2753101413381794,0.5318422924876071,0.3088433679490816,1.8368889177161063,0.3645029298183737,0.3389806491746404,0.2473627187354695,0.9162876896971492,antibody,8dxt_0.pdb,3.0,0.0,Incorrect,16,medium,,
867,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxt_0_seed3/,renum_fv_fold_8dxt_0_seed3_model_1.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8dxt_0.pdb,1.836262822151184,2.581693531010464,0.265022561269076,0.5017002958301998,0.3471969025195276,1.868492023189296,0.3672185192340699,0.3342811621224202,0.2537666507290304,0.9200629786732936,antibody,8dxt_0.pdb,3.0,1.0,Incorrect,16,medium,,
868,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxt_0_seed3/,renum_fv_fold_8dxt_0_seed3_model_4.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8dxt_0.pdb,0.6463954448699951,2.5978040469298715,0.2655703063021571,0.3866575715199303,0.3901209681451926,1.114143024964951,0.3577384154906052,0.3454828593077712,0.2121170431643473,0.9347077057722326,antibody,8dxt_0.pdb,3.0,4.0,Incorrect,16,medium,,
869,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxt_0_seed3/,renum_fv_fold_8dxt_0_seed3_model_3.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8dxt_0.pdb,1.8360660076141357,1.5936001756596387,0.2608512409878477,0.486367596369168,0.3170457244220841,1.8137617307816285,0.3556075574073881,0.3275902387368428,0.242434946888056,0.895690463877696,antibody,8dxt_0.pdb,3.0,3.0,Incorrect,16,medium,,
870,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dad_0_seed2/,renum_fv_fold_8dad_0_seed2_model_1.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8dad_0.pdb,0.31326982378959656,3.355760598169667,0.6141198395562962,0.899246876042062,0.6908946090248191,0.7235625998584859,0.6263827978704801,0.624827624100253,1.0112311752319645,0.6996193574965281,antibody,8dad_0.pdb,2.0,1.0,High,16,medium,,
871,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dad_0_seed2/,renum_fv_fold_8dad_0_seed2_model_3.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8dad_0.pdb,0.3178713023662567,4.245083412297004,0.6031173330348757,0.8942593387968197,0.6629325067759738,0.7409124001378223,0.5688361929751764,0.6139524386171806,0.9982582036413138,0.6868866305455934,antibody,8dad_0.pdb,2.0,3.0,High,16,medium,,
872,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dad_0_seed2/,renum_fv_fold_8dad_0_seed2_model_0.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8dad_0.pdb,0.3385438919067383,3.745393484242386,0.6287372993680977,0.9244391862241972,0.6516384176387355,0.7407030044149834,0.5545344421091334,0.5349704725116287,0.9959067305109774,0.6764532942852117,antibody,8dad_0.pdb,2.0,0.0,Medium,16,medium,,
873,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dad_0_seed2/,renum_fv_fold_8dad_0_seed2_model_2.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8dad_0.pdb,0.357755184173584,3.9416930105066816,0.5793757107307715,0.7853942858970498,0.6874705913551161,0.7746857510267269,0.5608131909397103,0.6067251714819668,0.9758302514113466,0.6778149658784726,antibody,8dad_0.pdb,2.0,2.0,Medium,16,medium,,
874,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dad_0_seed2/,renum_fv_fold_8dad_0_seed2_model_4.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8dad_0.pdb,0.3273634910583496,4.189188077929076,0.6241095153812567,0.829312452393057,0.7055847270594293,0.7570453760793395,0.5590200719249674,0.6179340988757722,0.9848378466901374,0.6773028647789987,antibody,8dad_0.pdb,2.0,4.0,High,16,medium,,
875,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sgn_0_seed3/,renum_fv_fold_8sgn_0_seed3_model_3.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8sgn_0.pdb,0.7522546052932739,2.5414243586613035,0.3207681493828194,1.3428062298411445,1.5581326631305177,1.25893067369429,0.2187977355533633,0.5791425250676671,0.3349130493985705,0.5765788977432459,antibody,8sgn_0.pdb,3.0,3.0,Incorrect,13,medium,,
876,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sgn_0_seed3/,renum_fv_fold_8sgn_0_seed3_model_2.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8sgn_0.pdb,0.7125381231307983,2.882605732402683,0.3037468169683256,1.3861855483766148,1.311593385640059,1.104153168819594,0.2208415986809756,0.5371540012918524,0.335410149658556,0.6216968368125686,antibody,8sgn_0.pdb,3.0,2.0,Acceptable,13,medium,,
877,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sgn_0_seed3/,renum_fv_fold_8sgn_0_seed3_model_1.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8sgn_0.pdb,0.7001008987426758,2.69916979614151,0.3195912122914642,0.9271242206408284,1.4664529568590308,1.0736965075681444,0.2378990096275285,0.5246443171509845,0.3242663551822666,0.5369007884887478,antibody,8sgn_0.pdb,3.0,1.0,Acceptable,13,medium,,
878,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sgn_0_seed3/,renum_fv_fold_8sgn_0_seed3_model_4.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8sgn_0.pdb,0.6797558069229126,2.163997927347822,0.2988736717988042,1.3563404792858282,1.5461484836246009,1.111236542417496,0.230034313024509,0.518192491030957,0.3362754982585089,0.3546612088678805,antibody,8sgn_0.pdb,3.0,4.0,Incorrect,13,medium,,
879,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sgn_0_seed3/,renum_fv_fold_8sgn_0_seed3_model_0.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_8sgn_0.pdb,0.6549474596977234,2.6700738466427385,0.2857018049986117,1.0699869325878626,1.5530313336994814,0.9276580057017878,0.2181337962489444,0.5186959446075791,0.2807540983188666,0.557299414333817,antibody,8sgn_0.pdb,3.0,0.0,Acceptable,13,medium,,
880,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wti_1_seed3/,renum_fv_fold_7wti_1_seed3_model_0.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7wti_1.pdb,1.6014697551727295,5.445651429957766,1.2925511122582942,3.656470015129636,1.6363509292706064,2.6221733568592978,1.5793189745359466,4.447560976992607,2.054588271021988,4.849354512530112,antibody,7wti_1.pdb,3.0,0.0,Incorrect,11,medium,,
881,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wti_1_seed3/,renum_fv_fold_7wti_1_seed3_model_2.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7wti_1.pdb,1.595594048500061,5.983649561060455,1.3014610270508364,3.732330930789086,1.6523421092992951,2.675506006398116,1.5879162657524808,4.391192033221413,2.1404449876705667,4.853682749253671,antibody,7wti_1.pdb,3.0,2.0,Incorrect,11,medium,,
882,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wti_1_seed3/,renum_fv_fold_7wti_1_seed3_model_4.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7wti_1.pdb,1.5570721626281738,5.175497327073179,1.3077152359127011,3.732523817100539,1.67971142211437,2.6234725490704136,1.5827691703711708,4.446883521470584,2.169449168749467,4.584060139503113,antibody,7wti_1.pdb,3.0,4.0,Acceptable,11,medium,,
883,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wti_1_seed3/,renum_fv_fold_7wti_1_seed3_model_1.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7wti_1.pdb,1.6222124099731445,4.976513761703597,1.3026972034806057,3.8254149331817233,1.6940014561202636,2.5859105291017546,1.6018267209225494,4.421077810539178,2.1208455473686545,4.892846937501194,antibody,7wti_1.pdb,3.0,1.0,Incorrect,11,medium,,
884,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wti_1_seed3/,renum_fv_fold_7wti_1_seed3_model_3.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7wti_1.pdb,1.5949618816375732,5.373027222984262,1.2903037720773318,3.400056568436721,1.6728875379136363,2.5135186738640245,1.5841862326790908,4.429577286712009,2.1252353527258068,4.974301836031245,antibody,7wti_1.pdb,3.0,3.0,Incorrect,11,medium,,
885,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upk_0_seed2/,renum_fv_fold_7upk_0_seed2_model_2.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7upk_0.pdb,0.3054187297821045,4.530864335664275,0.4003691799653472,1.8085945436850352,1.5002607975835105,0.4910781179171226,0.3584057482374113,0.3365378568859491,1.047275590993412,0.8843940199843174,antibody,7upk_0.pdb,2.0,2.0,Incorrect,9,short,,
886,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upk_0_seed2/,renum_fv_fold_7upk_0_seed2_model_3.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7upk_0.pdb,0.374202698469162,5.048233563962632,0.4854605185679625,2.23730195805283,1.2130839854185476,0.5730904419422,0.3487169389765308,0.2730156300967225,1.052473115747639,0.9056773034694334,antibody,7upk_0.pdb,2.0,3.0,Incorrect,9,short,,
887,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upk_0_seed2/,renum_fv_fold_7upk_0_seed2_model_4.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7upk_0.pdb,0.3072744607925415,4.463611594331619,0.4140001248640154,2.529759989812626,2.08144343961704,0.4854540071686996,0.3552435794379659,0.228810893589722,1.0530290685230694,0.8520233823666106,antibody,7upk_0.pdb,2.0,4.0,Incorrect,9,short,,
888,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upk_0_seed2/,renum_fv_fold_7upk_0_seed2_model_1.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7upk_0.pdb,0.28471922874450684,4.476963733565436,0.4711278786169966,3.303596614061465,1.5628706600265811,0.4966875509205925,0.3579967068602139,0.2742410401895876,1.0557806327245194,0.8730321028094679,antibody,7upk_0.pdb,2.0,1.0,Incorrect,9,short,,
889,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upk_0_seed2/,renum_fv_fold_7upk_0_seed2_model_0.pdb,bound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/bound_pdbs/fixed/,renum_fv_7upk_0.pdb,0.28978195786476135,3.579258216292205,0.4214181566475893,1.8535084256001408,1.1051687696335994,0.4927145231024376,0.4373220963716066,0.2550703223875147,1.0321842555702858,0.8415033646346463,antibody,7upk_0.pdb,2.0,0.0,Incorrect,9,short,,
